ranker,player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
723,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,27,1996,33.0,6,0.18,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
724,Strahinja Tanasijević,rs SRB,DF,NYCFC,26,1997,11.0,5,0.46,3,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
725,Miguel Tapias,mx MEX,DF,Minnesota Utd,27,1997,23.2,18,0.78,16,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Rk
726,Andrew Tarbell,us USA,GK,Houston Dynamo,30,1993,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
727,Iuri Tavares,cv CPV,FW,Charlotte,22,2001,10.0,26,2.61,14,0,7,1,3,1,3,0.30,1,0,0,1,1,0,Matches
728,D.J. Taylor,us USA,DFMF,Minnesota Utd,26,1997,16.5,30,1.82,25,0,0,4,0,1,3,0.18,3,0,0,0,0,0,Matches
729,Robert Taylor,fi FIN,FWMF,Inter Miami,29,1994,18.3,55,3.01,40,6,6,1,1,1,7,0.38,5,0,2,0,0,0,Matches
730,Carlos Terán,co COL,DF,Chicago Fire,23,2000,13.5,19,1.40,14,2,0,3,0,0,2,0.15,2,0,0,0,0,0,Matches
731,Cedric Teuchert,de GER,MFFW,St. Louis,27,1997,8.4,32,3.82,22,0,2,5,2,1,6,0.72,5,0,0,1,0,0,Matches
732,Dylan Teves,us USA,MFFW,Seattle Sounders,23,2000,1.0,2,2.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
733,Jamal Thiaré,sn SEN,FW,Atlanta Utd,30,1993,12.7,20,1.57,9,0,3,3,5,0,3,0.24,0,0,1,0,2,0,Matches
734,Andrew Thomas,ru RUS,GK,Seattle Sounders,25,1998,6.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
735,Erik Thommy,de GER,MFFW,Sporting KC,29,1994,25.8,102,3.95,65,11,7,5,13,1,9,0.35,6,0,2,1,0,0,Matches
736,Kosi Thompson,ca CAN,MFDF,Toronto FC,21,2003,12.3,17,1.38,15,0,1,0,0,1,3,0.24,3,0,0,0,0,0,Matches
737,Tommy Thompson,us USA,DFFW,SJ Earthquakes,28,1995,1.0,1,0.98,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
738,Timmy Tillman,de GER,MF,LAFC,25,1999,27.5,99,3.60,74,3,8,2,6,6,11,0.40,9,1,0,0,1,0,Matches
739,John Tolkin,us USA,DF,NY Red Bulls,21,2002,26.5,94,3.54,47,37,2,4,4,0,3,0.11,2,0,0,0,1,0,Matches
740,Nouhou Tolo,cm CMR,DF,Seattle Sounders,26,1997,24.5,29,1.19,22,1,1,3,2,0,0,0.00,0,0,0,0,0,0,Matches
741,Ervin Torres,us USA,MF,Austin,16,2007,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
742,Facundo Torres,uy URU,FWMF,Orlando City,23,2000,29.3,97,3.31,81,1,5,5,4,1,8,0.27,8,0,0,0,0,0,Matches
743,Tomas Totland,no NOR,DF,St. Louis,25,1998,27.6,57,2.06,49,3,3,0,2,0,5,0.18,4,0,1,0,0,0,Matches
744,Mason Toye,us USA,FWMF,Portland Timbers,25,1998,1.6,2,1.22,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
745,Mason Toye,us USA,FWMF,CF Montréal,25,1998,5.3,9,1.70,8,0,1,0,0,0,1,0.19,0,0,1,0,0,0,Matches
746,Wil Trapp,us USA,MF,Minnesota Utd,31,1993,25.5,57,2.23,51,0,1,2,2,1,5,0.20,5,0,0,0,0,0,Matches
747,Jackson Travis,us USA,DF,Colorado Rapids,19,2004,5.4,6,1.12,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
748,Niko Tsakiris,us USA,MF,SJ Earthquakes,18,2005,16.3,29,1.78,25,0,1,1,2,0,1,0.06,1,0,0,0,0,0,Matches
749,Yutaro Tsukada,jp JPN,FW,Orlando City,22,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
750,Garrison Tubbs,us USA,DF,D.C. United,21,2002,6.1,2,0.33,1,0,0,0,1,0,1,0.16,0,0,0,0,1,0,Matches
Rk
751,Bill Tuiloma,nz NZL,DF,Charlotte,28,1995,2.2,1,0.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
752,Ema Twumasi,gh GHA,DF,FC Dallas,26,1997,13.1,15,1.14,15,0,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
753,Marinos Tzionis,cy CYP,FWMF,Sporting KC,22,2001,3.1,8,2.59,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
754,Mikael Uhre,dk DEN,FW,Philadelphia Union,29,1994,22.3,51,2.29,34,0,2,6,9,0,11,0.49,8,0,1,2,0,0,Matches
755,Jere Uronen,fi FIN,DF,Charlotte,29,1994,23.7,42,1.78,24,15,0,0,3,0,5,0.21,4,1,0,0,0,0,Matches
756,Júnior Urso,br BRA,MF,Charlotte,34,1989,11.4,16,1.41,13,0,0,1,1,1,1,0.09,1,0,0,0,0,0,Matches
757,Óscar Ustari,ar ARG,GK,Inter Miami,37,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
758,Leo Väisänen,fi FIN,DF,Austin,26,1997,9.2,4,0.43,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
759,Jhojan Valencia,co COL,MF,Austin,27,1996,16.0,15,0.94,13,0,0,1,0,1,2,0.13,2,0,0,0,0,0,Matches
760,Omar Valencia,pa PAN,MF,NY Red Bulls,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
761,Zarek Valentin,pr PUR,DFMF,Minnesota Utd,32,1991,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
762,Gerardo Valenzuela,us USA,MFFW,FC Cincinnati,19,2004,10.7,31,2.91,18,3,1,1,7,1,4,0.37,4,0,0,0,0,0,Matches
763,Jefferson Valverde,ec ECU,DF,Houston Dynamo,24,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
764,Dante Vanzeir,be BEL,FW,NY Red Bulls,25,1998,23.1,66,2.85,51,0,5,7,1,2,14,0.61,13,0,1,0,0,0,Matches
765,Alenis Vargas,hn HON,FW,Sporting KC,20,2003,7.0,16,2.27,10,0,3,1,2,0,2,0.28,1,0,1,0,0,0,Matches
766,Kerwin Vargas,co COL,FW,Charlotte,22,2002,27.3,62,2.27,47,2,5,3,4,1,3,0.11,2,0,0,0,1,0,Matches
767,Obed Vargas,mx MEX,MFFW,Seattle Sounders,18,2005,28.2,73,2.59,53,3,4,6,5,2,14,0.50,8,1,1,2,1,1,Matches
768,Indiana Vassilev,us USA,MFFW,St. Louis,22,2001,20.4,70,3.43,45,15,3,5,2,0,5,0.25,2,3,0,0,0,0,Matches
769,Alan Velasco,ar ARG,FWMF,FC Dallas,21,2002,4.1,11,2.68,9,0,1,1,0,0,2,0.49,2,0,0,0,0,0,Matches
770,Brayan Vera,co COL,DF,Real Salt Lake,25,1999,23.4,31,1.32,20,10,0,1,0,0,4,0.17,3,1,0,0,0,0,Matches
771,Oscar Verhoeven,us USA,DF,SJ Earthquakes,17,2006,4.5,2,0.45,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
772,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,24,1999,30.7,13,0.42,12,1,0,0,0,0,3,0.10,2,1,0,0,0,0,Matches
773,Jules-Anthony Vilsaint,ca CAN,MFFW,CF Montréal,21,2003,9.3,25,2.65,16,0,3,3,3,0,7,0.74,5,0,0,0,2,0,Matches
774,Sam Vines,us USA,DF,Colorado Rapids,24,1999,24.1,39,1.62,33,0,1,2,3,0,4,0.17,2,0,0,1,1,0,Matches
775,Pedro Vite,ec ECU,MF,Vancouver W'caps,21,2002,22.4,49,2.19,43,1,1,0,3,1,4,0.18,4,0,0,0,0,0,Matches
Rk
776,Robert Voloder,ba BIH,DF,Sporting KC,22,2001,19.6,4,0.20,3,1,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
777,Giacomo Vrioni,al ALB,FW,NE Revolution,25,1998,24.8,33,1.33,15,0,2,10,5,1,3,0.12,1,0,1,1,0,0,Matches
778,Kai Wagner,de GER,DF,Philadelphia Union,26,1997,32.3,167,5.18,74,85,1,4,2,1,14,0.43,4,8,0,1,0,1,Matches
779,Rémi Walter,fr FRA,MF,Sporting KC,28,1995,14.2,33,2.32,23,7,0,1,1,1,4,0.28,2,2,0,0,0,0,Matches
780,Victor Wanyama,ke KEN,MF,CF Montréal,32,1991,4.5,5,1.11,2,0,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
781,Taylor Washington,us USA,DF,Nashville SC,30,1993,8.4,17,2.03,14,0,0,1,0,2,1,0.12,1,0,0,0,0,0,Matches
782,Joel Waterman,ca CAN,DF,CF Montréal,28,1996,23.6,14,0.59,12,0,0,0,0,2,1,0.04,1,0,0,0,0,0,Matches
783,Akil Watts,us USA,DFMF,St. Louis,23,2000,10.7,19,1.77,13,0,3,1,0,2,1,0.09,0,0,0,1,0,0,Matches
784,Patrick Weah,lr LBR,FW,Minnesota Utd,20,2003,0.4,3,7.71,1,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
785,Marcelo Weigandt,ar ARG,DFMF,Inter Miami,24,2000,22.2,37,1.67,31,1,2,1,1,1,7,0.32,6,0,0,0,1,0,Matches
786,Michael Wentzel,de GER,DF,St. Louis,21,2002,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
787,Ashley Westwood,eng ENG,MF,Charlotte,33,1990,33.0,98,2.97,74,21,0,0,2,1,7,0.21,5,2,0,0,0,0,Matches
788,Brian White,us USA,FW,Vancouver W'caps,27,1996,27.2,41,1.51,34,1,2,2,1,1,4,0.15,3,0,0,0,0,1,Matches
789,Caleb Wiley,us USA,DF,Atlanta Utd,19,2004,20.9,50,2.39,45,2,0,1,2,0,2,0.10,2,0,0,0,0,0,Matches
790,Derrick Williams,ie IRL,DF,Atlanta Utd,31,1993,25.1,20,0.80,15,2,0,3,0,0,1,0.04,1,0,0,0,0,0,Matches
791,Eryk Williamson,us USA,MF,Portland Timbers,26,1997,11.9,29,2.44,21,1,0,2,3,2,2,0.17,2,0,0,0,0,0,Matches
792,Joe Willis,us USA,GK,Nashville SC,35,1988,29.2,3,0.10,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
793,Bruno Wilson,pt POR,DF,SJ Earthquakes,27,1996,11.6,7,0.61,6,0,0,1,0,0,2,0.17,1,0,0,1,0,0,Matches
794,Henry Wingo,us USA,DF,Toronto FC,28,1995,1.9,2,1.03,1,0,1,0,0,0,1,0.51,1,0,0,0,0,0,Matches
795,Hannes Wolf,at AUT,FWMF,NYCFC,24,1999,28.4,120,4.22,87,11,11,5,4,2,12,0.42,8,0,2,1,0,1,Matches
796,Owen Wolff,us USA,FWMF,Austin,19,2004,19.8,60,3.03,39,11,3,0,6,1,11,0.55,6,1,2,0,2,0,Matches
797,Tyler Wolff,us USA,FWMF,Atlanta Utd,20,2003,5.3,14,2.63,12,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
798,Bobby Wood,us USA,FW,NE Revolution,31,1992,6.2,7,1.14,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
799,Miki Yamane,jp JPN,DF,LA Galaxy,30,1993,32.5,57,1.76,52,2,3,0,0,0,8,0.25,7,0,1,0,0,0,Matches
800,Dominik Yankov,bg BUL,MFFW,CF Montréal,23,2000,7.8,19,2.45,14,2,1,0,2,0,3,0.39,2,0,0,0,1,0,Matches
Rk
801,Darren Yapi,us USA,FW,Colorado Rapids,19,2004,8.3,15,1.80,12,0,0,0,3,0,3,0.36,1,0,0,0,2,0,Matches
802,William Yarbrough,us USA,GK,SJ Earthquakes,34,1989,19.0,9,0.47,5,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
803,Joshua Yaro,gh GHA,DF,St. Louis,29,1994,8.6,1,0.12,1,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
804,Patrick Yazbek,au AUS,MF,Nashville SC,21,2002,4.2,7,1.68,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
805,Dru Yearwood,eng ENG,MF,Nashville SC,23,2000,16.8,30,1.78,24,0,4,0,2,0,6,0.36,4,0,1,0,1,0,Matches
806,Kelvin Yeboah,it ITA,FW,Minnesota Utd,23,2000,7.9,15,1.90,8,0,1,4,2,0,3,0.38,1,0,0,1,1,0,Matches
807,Yaw Yeboah,gh GHA,DFMF,Columbus Crew,26,1997,11.7,47,4.02,35,2,4,1,5,0,10,0.86,9,0,1,0,0,0,Matches
808,DeAndre Yedlin,us USA,DF,Inter Miami,30,1993,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
809,DeAndre Yedlin,us USA,DF,FC Cincinnati,30,1993,24.4,41,1.68,39,0,0,1,0,1,5,0.21,4,0,0,1,0,0,Matches
810,Maya Yoshida,jp JPN,DF,LA Galaxy,35,1988,33.7,20,0.59,14,0,0,6,0,0,4,0.12,3,0,0,1,0,0,Matches
811,Jackson Yueill,us USA,MF,SJ Earthquakes,26,1997,27.2,51,1.87,47,1,1,1,1,0,3,0.11,2,0,1,0,0,0,Matches
812,Alhassan Yusuf,ng NGA,MF,NE Revolution,23,2000,5.0,14,2.82,13,0,0,1,0,0,2,0.40,2,0,0,0,0,0,Matches
813,Gyasi Zardes,us USA,FW,Austin,32,1991,13.2,17,1.29,11,0,1,5,0,0,4,0.30,2,0,1,1,0,0,Matches
814,Eriq Zavaleta,sv SLV,DF,LA Galaxy,31,1992,1.8,1,0.56,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
815,Sean Zawadzki,us USA,MFDF,Columbus Crew,23,2000,20.8,41,1.97,32,0,0,2,2,5,5,0.24,2,0,0,2,0,1,Matches
816,Walker Zimmerman,us USA,DF,Nashville SC,30,1993,21.4,22,1.03,16,1,0,2,2,1,3,0.14,2,0,0,0,1,0,Matches
817,Rida Zouhir,ca CAN,MFDF,CF Montréal,20,2003,2.0,4,2.08,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
818,Dario Župarić,ba BIH,DF,Portland Timbers,31,1992,24.7,21,0.85,17,0,0,3,1,0,1,0.04,1,0,0,0,0,0,Matches
819,Nökkvi Þórisson,is ISL,FWMF,St. Louis,24,1999,13.2,38,2.87,25,0,4,8,1,0,6,0.45,2,0,1,3,0,0,Matches
